questionId,questionText,answer,pictureKey,section,contentDomain,officialSkill,teachingTopic,explanation,difficulty,sourceType,sourceUrl
SAT-QB-6933b3d9,"In triangle RST above, point W (not shown) lies on RT. What is the value of cos(<RSW) - sin(<WST)?",0.0,https://img.justsolvely.com/followUpImage/2ffdec5e-3a0c-4f96-8882-9fd88bb01c66-1786365959734-363.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-QB-6ab30ce3,"Triangle ABC is similar to triangle DEF, where A corresponds to D and C corresponds to F. Angles C and F are right angles. If tan(A) = √3 and DE = 125, what is the length of DE?
A) 125 \3
B) 125 ·3
C) 125√3
D) 250",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-QB-8027db3f,"In triangle JKL, cos(K) = i and angle J is a right angle. What is the value of cos( L)?",15/17,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-QB-902dc959,"In the figure above, what is the value of tan(A)? 20
A) 29 21
B) 29 20
C) 21 21
D) 20",C,https://img.justsolvely.com/followUpImage/5c40dd9c-d485-4656-a2da-ece89005e465-1786365957490-91.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 2.pdf
SAT-QB-92eb236a,"√3 In a right triangle, the tangent of one of the two acute angles is 3. What is the tangent of the other acute angle? √3
C) 3 3
D) √3",D,https://img.justsolvely.com/followUpImage/77e0f081-cc53-474e-b575-4483fb07209f-1786365960212-332.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-QB-a6097ec2,"Note: Figure not drawn to scale. In the right triangle shown, what is the value of sin x°?
A) 73
B) 13
C) 73 63 136
D) 73",C,https://img.justsolvely.com/followUpImage/e0c20898-be0f-47be-afc4-c11abf334492-1786365957094-30.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 1.pdf
SAT-QB-a67b9f88,"In the triangle shown, RS = V105. What is the value of sin R?",52/53,https://img.justsolvely.com/followUpImage/a830c917-56bc-4e55-8a94-c408de268b4d-1786365960467-927.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-QB-bbaac300,"Triangle ABC is similar to triangle DEF, where angle A corresponds to angle D, and angles C and E are right angles. If cos B = 22, what is the value of cos E?
A) 2z
B) 23
C) 22
D) 23",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 1.pdf
SAT-QB-bd87bc09,"Triangle ABC above is a right triangle, and Sin(B) = 13. What is the length of side BC?",24,https://img.justsolvely.com/followUpImage/2bf1f83f-9799-4ee4-aab5-af23ca1f4018-1786365958661-446.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-QB-c6dff223,"Triangle ABC is similar to triangle DEF, where angle _A corresponds to angleD and angles C'and Fare right angles. The length of AB is 2.9 times the length of DE. If tan A = -, what is the value of sin D?",21/29,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Downloads,/Users/mac/Downloads/Math/Geometry and Trigonometry/Right Triangles and Trigonometry/Right Triangles and Trigonometry 3.pdf
SAT-PT05-MATH-M1-Q20,"20 In the triangle shown, what is the value of cos x°?",.3928; .3929; 11/28,https://img.justsolvely.com/followUpImage/5dce0414-10f9-450a-b706-bea27a898b78-1786363094411-149.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT06-MATH-M1-Q24,"A C B Note: Figure not drawn to scale. Right triangle ABC is shown. What is the value of tan A? 3 
A) 54 1 
B) 3 
C) 3 
D) 27 3",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT07-MATH-M1-Q25,"Which of the following expressions is equivalent to (sin 24°)(cos 66°) + (cos 24°)(sin 66°)? 
A) 2(cos 66°)(sin 24°) 
B) 2(cos 66°) + 2(cos 24°) 
C) (cos 66°)2 + (cos 24°)2 
D) (cos 66°)2 + (sin 24°)2",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT07-MATH-M2-Q24,"In triangle XYZ, angle Z is a right angle and the 12 length of YZ is 24 units. If tan X =, what is the 35 perimeter, in units, of triangle XYZ? 
A) 188 
B) 168 
C) 84 
D) 71",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT08-MATH-M2-Q12,"35 Note: Figure not drawn to scale. In the right triangle shown, what is the value of sin A? 1 
A) 171 35 
B) 171 171 
C) 35 
D) 171",B,https://img.justsolvely.com/followUpImage/f58594a4-239f-4782-99ca-7590a8d5a707-1786363328351-402.webp,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT09-MATH-M2-Q15,"Triangle FGH is similar to triangle JKL, where angle F corresponds to angle J and angles G and K 308 are right angles. If sin (F) =, what is the value of 317 sin (J)? 75 
A) 317 308 
B) 317 317 
C) 308 317 
D) 75",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT10-MATH-M2-Q15,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is. What is the value of cos(S)? 4 
A) 
B) 4 4 15 
C) 
D) 15",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT11-MATH-M1-Q19,"In triangle QRS shown, QR < RS. Which expression represents the length of QS? 
A) 18 cos Q 
B) 18 sin Q 18 
C) cos Q 18 
D) sin Q",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-PT11-MATH-M2-Q26,"In triangle XYZ, the measure of angle X is 90°. Point W lies on segment YZ, and segment WX is perpendicular to segment YZ. The length of segment WY is 572, and the length of segment WX is 429. What is the value of tan Z? 3 
A) 5 3 
B) 4 4 
C) 5 4 
D) 3",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,,,Existing-Practice-Test,
SAT-ORG-GAP-0842,"In a right triangle, relative to angle θ, the opposite side is 3, the adjacent side is 4, and the hypotenuse is 5. What is sin(θ)?
A) 4/5
B) 3/5
C) 3/4
D) 5/3",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,B is correct. Sine is opposite over hypotenuse.,Medium,Original-GapFill,
SAT-ORG-GAP-0843,"In a right triangle, relative to angle θ, the opposite side is 5, the adjacent side is 12, and the hypotenuse is 13. What is cos(θ)?
A) 5/12
B) 13/5
C) 12/13
D) 5/13",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,C is correct. Cosine is adjacent over hypotenuse.,Hard,Original-GapFill,
SAT-ORG-GAP-0844,"In a right triangle, relative to angle θ, the opposite side is 8, the adjacent side is 15, and the hypotenuse is 17. What is tan(θ)?
A) 15/17
B) 17/8
C) 8/17
D) 8/15",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,D is correct. Tangent is opposite over adjacent.,Easy,Original-GapFill,
SAT-ORG-GAP-0845,"In a right triangle, relative to angle θ, the opposite side is 7, the adjacent side is 24, and the hypotenuse is 25. What is sin(θ)?
A) 7/25
B) 24/25
C) 7/24
D) 25/7",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,A is correct. Sine is opposite over hypotenuse.,Medium,Original-GapFill,
SAT-ORG-GAP-0846,"In a right triangle, relative to angle θ, the opposite side is 9, the adjacent side is 12, and the hypotenuse is 15. What is cos(θ)?
A) 3/4
B) 4/5
C) 5/3
D) 3/5",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,正弦、余弦和正切,B is correct. Cosine is adjacent over hypotenuse.,Hard,Original-GapFill,
SAT-ORG-GAP-0847,"From a point 8 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 3/4. How tall is the tower?
A) 8 meters
B) 7 meters
C) 6 meters
D) 11 meters",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"C is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
SAT-ORG-GAP-0848,"From a point 9 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 4/3. How tall is the tower?
A) 9 meters
B) 7 meters
C) 13 meters
D) 12 meters",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"D is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Medium,Original-GapFill,
SAT-ORG-GAP-0849,"From a point 48 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 5/12. How tall is the tower?
A) 20 meters
B) 48 meters
C) 17 meters
D) 53 meters",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"A is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Hard,Original-GapFill,
SAT-ORG-GAP-0850,"From a point 25 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 12/5. How tall is the tower?
A) 25 meters
B) 60 meters
C) 17 meters
D) 37 meters",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"B is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
SAT-ORG-GAP-0851,"From a point 90 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 8/15. How tall is the tower?
A) 90 meters
B) 23 meters
C) 48 meters
D) 98 meters",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"C is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Medium,Original-GapFill,
SAT-ORG-GAP-0852,"From a point 28 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 3/4. How tall is the tower?
A) 28 meters
B) 7 meters
C) 31 meters
D) 21 meters",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"D is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Hard,Original-GapFill,
SAT-ORG-GAP-0853,"From a point 6 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 4/3. How tall is the tower?
A) 8 meters
B) 6 meters
C) 7 meters
D) 10 meters",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"A is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
SAT-ORG-GAP-0854,"From a point 36 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 5/12. How tall is the tower?
A) 36 meters
B) 15 meters
C) 17 meters
D) 41 meters",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"B is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Medium,Original-GapFill,
SAT-ORG-GAP-0855,"From a point 20 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 12/5. How tall is the tower?
A) 20 meters
B) 17 meters
C) 48 meters
D) 32 meters",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"C is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Hard,Original-GapFill,
SAT-ORG-GAP-0856,"From a point 75 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 8/15. How tall is the tower?
A) 75 meters
B) 23 meters
C) 83 meters
D) 40 meters",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"D is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
SAT-ORG-GAP-0857,"From a point 24 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 3/4. How tall is the tower?
A) 18 meters
B) 24 meters
C) 7 meters
D) 27 meters",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"A is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Medium,Original-GapFill,
SAT-ORG-GAP-0858,"From a point 21 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 4/3. How tall is the tower?
A) 21 meters
B) 28 meters
C) 7 meters
D) 25 meters",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"B is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Hard,Original-GapFill,
SAT-ORG-GAP-0859,"From a point 24 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 5/12. How tall is the tower?
A) 24 meters
B) 17 meters
C) 10 meters
D) 29 meters",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"C is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
SAT-ORG-GAP-0860,"From a point 15 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 12/5. How tall is the tower?
A) 15 meters
B) 17 meters
C) 27 meters
D) 36 meters",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"D is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Medium,Original-GapFill,
SAT-ORG-GAP-0861,"From a point 60 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 8/15. How tall is the tower?
A) 32 meters
B) 60 meters
C) 23 meters
D) 68 meters",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"A is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Hard,Original-GapFill,
SAT-ORG-GAP-0862,"From a point 20 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 3/4. How tall is the tower?
A) 20 meters
B) 15 meters
C) 7 meters
D) 23 meters",B,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"B is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
SAT-ORG-GAP-0863,"From a point 18 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 4/3. How tall is the tower?
A) 18 meters
B) 7 meters
C) 24 meters
D) 22 meters",C,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"C is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Medium,Original-GapFill,
SAT-ORG-GAP-0864,"From a point 84 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 5/12. How tall is the tower?
A) 84 meters
B) 17 meters
C) 89 meters
D) 35 meters",D,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"D is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Hard,Original-GapFill,
SAT-ORG-GAP-0865,"From a point 10 meters from the base of a vertical tower, the angle of elevation θ to the top satisfies tan(θ) = 12/5. How tall is the tower?
A) 24 meters
B) 10 meters
C) 17 meters
D) 22 meters",A,,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,仰角、俯角及实际测量问题,"A is correct. Tangent equals height divided by horizontal distance, so height = distance × tan(θ).",Easy,Original-GapFill,
